data,label
"tư vấn không rõ ràng, mua lg g8 bản Hàn thì được bản Mĩ, loa rất rè. Cục sạc thì bung làm 2 mảnh, lắp vào thì không ngàm được, chọc sim thì không vừa lỗ",2
"ngon bổ rẻ, ưng",0
"shop phục vụ rất nhiệt tình , nhưng giao hàng hơi lâu xíu nhưng cũng chấp nhận được vì địa chỉ ở rất xa",1
Máy dùng tốt nhưng cường lực hơi xước 1 chút nhưng không sao. shipper thân thiện vui vẻ giáo hàng nhanh💚,1
sản phẩm ok.,0
"thật bất ngờ khi nhận được sản phẩm, máy quá đẹp, cấu hình mạnh mẽ, các ứng dụng chạy rất tốt, màn hình trong và sáng ,shop thật uy tín, giao hàng nhanh chất lượng sản phẩm thì như quảng cáo, mình sẽ giới thiệu người thân và bạn bè ủng hộ shop nhiều hơn nữa, rất an tâm khi sử dụng sản phẩm của shop,",0
"đẹp lắm, shop giao hàng rất đúng quảng cáo, test qua máy rất ổn định, WiFi rất mạnh lên mạng chơi game lướt web xem phim mượt, chụp hình sắt nét, nói chung rất vừa lòng, nhân viên nhiệt tình ,chăm sóc khách hàng rất tốt, anh em yên tâm khi mua hàng của shop,",0
"quá bất ngờ, đây là lần thứ 3 mình mua hàng của shop, cả 3 lần shop không làm mình thất vọng, hàng chất lượng tốt, cấu hình mạnh, màn hình cảm ứng nhạy, màu đẹp và trong, camera sắt nét, nhân viên shop nhiệt tình vui vẻ, thân thiện, chăm sóc khách hàng rất tốt, mình hài lòng lắm, shop này rất uy tín trên Lazada, mọi người nên an tâm khi mua sản
 phẩm của shop,,,,",0
"sản phẩm tốt, các chức năng ổn định, cảm ứng nhạy ,camera sắt nét, lên mạng lướt web xem phim rất mượt, chơi game nặng không thành vấn đề luôn, rất hoàn hảo và đáng tiền, mọi người nên dùng sản phẩm của shop ,",0
"Shop rất uy tín, giao hàng nhanh và chất lượng, sản phẩm đẹp, giá vừa tầm, cấu hình mạnh, màn hình cảm ứng nhạy, camera chụp hình rất đẹp, nhân viên shop bán hàng vui vẻ nhiệt tình, tôi đặt lòng tin vào shop này ,mọi người ủng hộ shop này nhé ,,",0
"chất lượng rất tốt, giá vừa tầm, test qua các ứng dụng chạy rất êm, lên mạng lướt web xem phim mượt, mình hài lòng, cảm ơn shop đã giao hàng đúng như quảng cáo, ",0
"mình đã mua sản phẩm của shop 2 lần, shop đã không làm mình thất vọng ,máy rất đẹp, các ứng dụng hoạt động tốt, màn hình sáng và trong, chơi game lướt web rất êm, pin trâu ,nói chung là rất ok,nhân viên shop bán hàng chuyên nghiệp,vui vẻ thân thiện, anh em nên đặt lòng tin khi mua sản phẩm của shop ,,, rất chuẩn.... ",0
"máy đẹp quá, shop giao hàng rất uy tín, hàng đúng chính hãng, test qua các chức năng rất ổn định, camera sắt nét, màn hình cảm ứng nhạy và mượt, pin trâu bò luôn, nói chung tất cả đều ok,shop phục vụ tận tâm,vui vẻ nhiệt tình ,nhân viên tư vấn chuyên nghiệp, mình rất thích và vừa ý, mọi người yên tâm khi mua sản phẩm của shop nhé, ",0
"Mình quá bất ngờ khi nhận được hàng ,qua bạn bè giới thiệu mình có đặt hàng của shop,khi nhận hàng mình test máy ngay ,khi khui hàng thì mình thấy bề ngoài máy mới và đẹp,test imei máy thì đúng hàng chính hãng, vào các ứng dụng chạy rất mượt, màn hình cảm ứng rất ok camera thì sắt nét,... nói chung mọi thứ đều hoàn hảo, mình rất hài lòng, cảm ơn shop vì đã giao hàng đúng như quảng cáo, chúc shop luôn thành công và có thêm nhiều khách hàng. ",0
"đã nhận được hàng rồi shop ơi, mình mua hàng của shop là lần thứ hai rồi cả hai lần shop giao hàng rất chuẩn, đúng hàng chính hãng,bề ngoài đẹp 99% luôn, test qua cấu hình máy rất ổn, màn hình sáng và trong, các chức năng hoạt động tốt, nói chung là mình rất hài lòng, mình sẽ giới thiệu shop đến với bạn bè và người thân, riêng mình gửi lời chúc tốt đẹp nhất đến với Shop uy tín trên Lazada, ",0
"tuyệt vời, chất lượng sản phẩm rất tốt, các ứng dụng hoạt động tốt, cảm ứng màn hình sáng và mượt,camera sắt nét, shop dễ thương giao hàng đúng như quảng cáo, nhân viên tư vấn nhiệt tình vui vẻ,mình mua hàng của  shop rất an tâm,sẽ ủng hộ shop đơn hàng tiếp theo,",0
"Quá chuẩn, hàng đúng chính hãng luôn nha bà khôngn,
shop rất uy tín giao hàng đúng ngày hẹn, sản phẩm thì đúng như quảng cáo, test qua các ứng dụng chức năng đều ổn, màn hình sáng trong ,cảm ứng nhạy và mượt, nói chung là rất chuẩn, anh em nên ủng hộ sản phẩm , shop có uy tín Lazada,,",0
"đã nhận được hàng rồi shop ơi, máy đẹp quá, đúng như shop quảng cáo luôn, các chức năng xài rất ổn định, camera sắt nét, lên mạng lướt web xem phim ok, nói chung là mình rất hài lòng vừa ý, mình sẽ giới thiệu người thân và bạn bè ủng hộ shop ,chúc shop buôn mai bán đắt, ",0
"máy quá tốt, ngoại hình đẹp ,chất lượng không chê vào đâu, như quảng cáo, Shop đã làm tôi rất hài lòng, giao hàng đúng hẹn, nhân viên vui vẻ chuyên nghiệp phục vụ tốt, mình sẽ giới thiệu bạn bè người thân ủng hộ shop ,",0
"Đã trải nghiệm, sản phẩm tốt như mong đợi, pin trâu ,màn hình sắt nét, cam trước và sau chụp hình đẹp cực kỳ, lướt web xem phim chơi game êm ru, 
nhân viên shop nhiệt tình và chuyên nghiệp, vui vẻ ,chăm sóc khách hàng rất chu đáo, mình hài lòng và vừa ý, sẽ ủng hộ shop nhiều hơn nửa ở đơn hàng tiếp theo,",0
"máy đẹp quá, shop rất uy tín, giao hàng đúng như ngày hẹn, chất lượng máy rất tốt, màn hình sắt nét, các ứng dụng chạy mượt và nhanh,camera đẹp cực kỳ, chơi game lướt web xem phim ok luôn ,tôi rất hài lòng về sản phẩm và phong cách của shop nhiệt tình, sẽ luôn ủng hộ shop ,chúc shop luôn đắt khách ,,",0
"máy rất đẹp, ứng dụng chạy êm, camera sắt nét, màn hình cảm ứng lướt êm ái, không có từ nào để chê ,shop rất đúng lời giao hàng đúng như quảng bá,,,,tôi rất vừa ý và hài lòng, cảm ơn shop nhé, ",0
"máy mất áp suất
tháo nắp lưng sửa chữa",2
"Sản phẩm đẹp, chất lượng tốt Hàng đúng chuẩn, cảm ơn shop đã không làm người tiêu dùng thất vọng, 
Shop dễ thương, nhiệt tình, mình rất hài lòng shop
anh chị em nên ủng hộ shop nhé, 5 sao 👍",0
"Máy đẹp, cấu hình mạnh mẽ. Chơi game lướt web xem phim, chụp hình rất tuyệt vời, shop uy tín giao hàng đúng ngày hẹn và sản phẩm như quảng cáo, 
Mình sẽ đặt thêm hàng đơn sau cho gia đình và bạn bè, cảm ơn shop vì phong cách phục vụ, chúc shop nhiều khách buôn mai bán đắt.... 👍👍👍",0
"hàng chất lượng, máy đẹp , giá cả hợp lý, 👍,sẽ mua thêm ủng hộ shop, cảm ơn shop giao hàng đúng như quảng cáo, 5 sao cho sản phẩm và Shop 👍👍",0
"hàng đúng đẹp luôn, ngoại hình còn 98-99%_các chức năng rất ổn định, cấu hình mạnh mẽ, chơi game lướt web xem phim rất mượt, cảm ứng nhạy, nói chung rất vừa ý, cảm ơn shop đã giao hàng như quảng cáo, 5 sao luôn.....",0
"Hàng chuẩn, shop dễ thương giao hàng đúng ngày hẹn, chất lượng máy rất tốt, các chức năng chạy rất mượt, giá cả hợp lý, rất hài lòng, sẽ giới thiệu người thân và bạn bè ủng hộ Shop ,👍👍👍👍👍",0
"Mới nhận được máy, test tổng thể máy rất tốt, các chức năng hoạt động êm, Shop rất nhiệt tình, chuyên nghiệp, tôi hài lòng về phong cách của shop,anh chị em nên mua hàng của shop,sẽ ủng hộ shop thêm những đon hàng tiếp theo, 5 sao 👌",0
"shop uy tín, giao hàng đúng ngày hẹn, máy thì đẹp, sản phẩm chính hãng, cấu hình cao,chơi game lướt web rất mượt, mình rất vừa lòng, sẽ đặc  thêm hàng của shop ,anh chi em nên ủng hộ shop nhé, 5 sao👍👍👍",0
"máy đẹp, đúng hàng chính hãng, shop rất uy tín, giao sản phẩm đúng quảng cáo, vừa nhận máy xong mình test qua rất ok,👍,chất lượng cao, shop bán hàng rất có tâm, sẽ giới thiệu người thân và bạn bè ủng hộ Shop",0
"máy quá đẹp, chất lượng tốt, mình vừa nhận hàng và test máy xong,các chức năng ổn, cấu hình mạnh mẽ, chơi game lướt web xem phim đều mượt, mình hài lòng sản phẩm này, cảm ơn shop đã giao hàng đúng như quảng cáo, sẽ đặc thêm vài đơn hàng nữa với shop,,,5 sao 👍",0
"Shop giao hàng đúng ngày đã hứa, sản phẩm thì chuẩn như cam kết không có gì nói thêm. đóng gói rất cẩn thận. mình hài lòng phong cách phục vụ shop,5 sao ",0
"điện thoại zin còn mới nguyên bao bọc rất cẩn thận. chất lượng rất tốt mình test qua các ứng dụng rất mượt, cảm ứng nhạy. mình rất vừa ý, anh chị em nên ủng hộ shop,👍👍👍👍👍",0
"shop dễ thương, giao hàng chất lượng rất tốt, cấu hình cao, chơi game lướt web êm và mượt lắm, nhân viên shop nhiệt tình vui vẻ, nếu mua hàng nên chọn shop này nhé anh chị em oi, bình chọn 5 sao cho shop",0
"Rất hài lòng về sản phẩm này, ngoại hình đẹp 98%-99%,máy cấu hình cao, chơi game nặng, lướt web, xem phim ok,,đã test qua vừa ý lắm, shop giao hàng chất lượng như quảng cáo, mình thích shop rồi đó nha,ủng hộ shop thôi các bạn ơi,,,,,, 5  sao",0
"đúng đẹp luôn, máy rẻ mà chất lượng cao,cảm ơn shop đã giao hàng như quảng cáo, sẽ đặc thêm hàng ủng hộ shop,anh chị em nên mua hàng o shop này, mình đánh giá uy tín shop 5 sao",0
"Hàng chuẩn chính hãng, mới hơn mong đợi chất lượng tốt hình ảnh màu rất đẹp và sáng, Giá cả hợp lý máy mới 99%, cảm ơn shop,sẽ giới thiệu bạn bè người thân ủng hộ shop ,5 sao cho chất lượng sản phẩm ",0
"HÀNG CHÚNG TÔI GIAO cho quý khách là hàng chất lượng,hàng chính hãng,mới 100%,chưa qua sử dụng,bảo hành 12T,đầy đủ linh phụ kiện,full box.NGUYÊN SEAL .
Theo quy định của nhận đúng hàng,đúng hãng,full box nguyên seal ,xài tốt",0
nhận được nguyên seal nguyên kiện được tặng miếng ốp màn hình miếng dán cường lực qua ưng luôn . Shop uy tín hàng chất lượng,0
"hàng tốt, đầy đủ phụ kiện , nhiệt tình chu đáo cám ơn shop, cho shop 5 sao !",0
"máy mượt, pin trâu, tặng shop 5 sao",0
"máy chạy mượt, nhiều chức năng rất hay",0
sử dụng rất ok,0
Tốt,0
"Chờ hết pin để đánh giá mà chờ mòn mỏi, xài liên tục mấy tiếq đồng hồ mà pin mãi khônghết. Nhận hànq nquyên seal. Dùnq 1nqày 1đêm rồi khônglỗi j. Dễ dànq thao tác các thứ. khôngj fải chê, loa nqoài to, camera trc chụp đẹp như mình đaq cần,khôngcần dùnq ứnq dụq khác. điện thoại sắc sảo, đẹp hơn cái samsung j7 pro 2triệu m vừa mua của shop khác đã hoàn trả lại hànq. Thật may mắn cho m đã mua được chiếc điện thoại m ưnq ý về tất cả. Có lẽ sau này sẽ tin dùnq xiaomi. Có tiền sẽ mua cái xịn hơn nữa. Cái điện thoại m mới mua dùnq thích hơn nhìu so với cái ip 6s plus m đanq dùnq. Chúc shop buôn may bán đắt nhé. Cho shop 5triệu sao  sao sao sao sao sao nha.",0
"Hàng còn mới nguyên hộp nhìn rất ưng, chưa xài nên không biết tốt không.  Trên app Lazada để là có gồm ốp lưng mà tôi không hề nhận được. Đang định cho shop 5 sao nhưng sao không có ốp lưng vậy shop?",0
"hàng rất đẹp, tốt",0
"hàng rất đẹp, tốt",0
rất ok,0
"Shop giao hàng nhanh đúng hẹn, máy đẹp như mong đợi, chất lượng hoàng hảo, các ứng dụng hoạt động tốt, chụp hình sắt nét, màn hình sáng màu sắc rực rỡ ,mình rất vừa ý, cảm ơn shop giao hàng đúng như quảng cáo, sẽ giới thiệu người thân ủng hộ shop nhé, ",0
"Thật bất ngờ, mình vừa nhận được sản phẩm của Lazada  chất lượng máy rất tốt, hình thức đẹp, các chức năng hoạt động ổn định, màn hình sáng màu sắc rực rỡ như mong đợi, lần đâu tiên mình mua hàng trên Lazada  thật đáng đồng tiền bát gạo, mình giới thiệu Lazada  đến với bạn bè người thân để ủng hộ nhé,👍",0
"sản phẩm tốt, máy đẹp, shop rất uy tín giao hàng nhanh và chất lượng đúng như quảng cáo, các chức năng hoạt động ổn định, màn hình sáng màu sắc đẹp, cảm ứng nhạy, camera chụp hình chuẩn luôn, cảm ơn shop đã phục vụ rất tận tình, mình sẽ giới thiệu shop với bạn bè người thân ủng hộ shop ,,,,",0
"quá chuẩn, máy đẹp lắm, ngoại hình bắt mắt, cầm đầm tay, các chức năng ổn định, mọi ứng dụng hoạt động rất tốt, pin trâu bò luôn nha anh em ,shop làm ăn rất ok, nhân viên tư vấn nhiệt tình, chế độ hậu mãi tốt, rõ ràng, mình rất an tâm khi sử dụng sản phẩm của shop ,mọi người nên mua ,,,,",0
"mình đã nhận được sản phẩm rồi shop ơi, máy đẹp lắm cầm đầm tay, màu sắc đẹp, màn hình sáng màu sắc rực rỡ, test qua các ứng dụng hoạt động tốt, pin đúng dung lượng sạc nhanh,camera chụp hình rõ nét, sản phẩm rất tốt đúng như mong đợi, shop uy tín giao hàng đúng ngày hẹn, nhân viên nhiệt tình vui vẻ, tạo ra cho mình cảm giác rất an tâm khi sử dụng sản phẩm của shop ,anh chi em nên ủng hộ shop nhé ",0
